,question,answer,query_duration,answer_present,average_precision
5485,what event from the american revolution period occurred first quizlet,the passage of the Stamp Act in 1765,13,0,0.0
5486,when does golden state move to san francisco,the 2019 -- 20 NBA season,10,0,0.0
5487,who owns worlds of fun in kansas city,Cedar Fair,9,1,1.0
5488,where did the name alter bridge come from,after an actual bridge near Tremonti 's home on Alter Road in Detroit,6,1,1.0
5489,where is there a howard johnson's restaurant,"Lake George , New York",2,1,1.0
5490,when did visors become mandatory in the nhl,2013,4,1,1.0
5491,who was the first person to come upon the injured man in the parable of the good samaritan,a certain priest,13,1,1.0
5492,what's the tallest roller coaster in the uk,Big One,4,0,0.0
5493,who played little enos in smokey and the bandit,"Paul Hamilton Williams , Jr.",3,0,0.0
5494,who plays wilma's mother in the flintstones,Pearl Slaghoople,3,0,0.0
5495,who played the deaf guy in the replacements,David Denman,7,0,0.0
5496,who owns the naming rights to titans stadium,Nissan,6,0,0.0
5497,what's the average life of a chihuahua,12 and 20,3,1,1.0
5498,when does the new season of the arrangement come out,"April 13 , 2017",11,0,0.0
5499,what is i won't give up song about,not giving up on one 's dreams,9,0,0.0
5500,what is i won't give up song about,not giving up on loving someone,9,0,0.0
5501,what is i won't give up song about,"loving oneself ,",9,0,0.0
5502,what is the closest red giant star to earth,Gamma Crucis,5,1,1.0
5503,who played young celie in the movie the color purple,Desreta Jackson,5,1,1.0
5504,where is the girl with the pearl earring on display,the collection of the Mauritshuis in The Hague,4,1,1.0
5505,when did the federal election campaign act place limits on hard money but not on soft money,1979,9,1,1.0
5506,who won the afl grand final in 2000,Essendon,5,1,1.0
5507,who plays bill in king of the hill,Stephen Root,5,1,1.0
5508,where does crater lake's water come from,snowfall,6,0,0.0
5509,where does crater lake's water come from,rain,5,1,1.0
5510,who wrote the face that launched a thousand ships,Christopher Marlowe 's,12,0,0.0
5511,when did the samsung galaxy s8+ come out,29 March 2017,4,1,1.0
5512,what is the fourth amendment in the bill of rights,prohibits unreasonable searches and seizures,6,1,1.0
5513,who wrote the hymn be still my soul,Jean Sibelius,5,1,1.0
5514,who invented the television and when was it invented,1927,4,0,0.0
5515,who invented the television and when was it invented,Philo Taylor Farnsworth,4,0,0.0
5516,which major russian city borders the baltic sea,Saint Petersburg,7,1,1.0
5517,who played the pastor in don't be a menace,Lester Barrie,3,0,0.0
5518,who did charity sell her baby to in emmerdale,Zoe,7,1,1.0
5519,when did parents just don't understand come out,spring 1988,12,1,1.0
5520,who wrote the song let the good times roll,Sam Theard,7,1,1.0
5521,what is the birthplace of an atlantic basin hurricane,the Atlantic Ocean,4,1,1.0
5522,fisa is one of the most significant federal terrorism laws. the letters stand for,Foreign Intelligence Surveillance Act,11,1,1.0
5523,who has the most strikeouts of all time,Nolan Ryan,6,1,1.0
5524,who was the black cabinet member who went on to play an important role in the civil rights movement,Mary Jane McLeod Bethune,18,0,0.0
5525,when did the harlem renaissance begin and end,from about 1918 until the mid-1930s,4,1,1.0
5526,india enacted the geographical indications of goods act 1999 in order to comply with,the Agreement on Trade - Related Aspects of Intellectual Property Rights,13,1,1.0
5527,how is magnitude measured using the richter scale,from the logarithm of the amplitude of waves recorded by seismographs,3,1,1.0
5528,what does it mean to be waived in nfl,a team makes an American football player contract or NFL rights ( such as NFL draft rights to an unsigned player ) available to all other teams,5,0,0.0
5529,where was the killers read my mind filmed,Tokyo,4,1,1.0
5530,where does the tri tip steak come from,tensor fasciae latae muscle,5,1,1.0
5531,how much horsepower does a rally car have,380 bhp ( 283.4 kW ),8,0,0.0
5532,when did call of duty black ops come out,"November 9 , 2010",7,1,1.0
5533,when did the word lunch start being used,1823,7,0,0.0
5534,when did babe didrikson go to the olympics,1932,4,1,1.0
5535,where do the chiefs rugby team come from,"Hamilton , New Zealand",10,0,0.0
5536,who made the swords for lord of the rings,Peter Lyon,4,0,0.0
5537,where is area code 608 in united states,much of southwestern Wisconsin,10,1,1.0
5538,where does the kings river start and end,drains an area of the high western Sierra Nevada and the Central Valley,10,1,1.0
5539,where does the kings river start and end,"originate at elevations of above 13,000 feet ( 4,000 m ) along the Sierra crest , in and around Kings Canyon National Park",8,1,1.0
5540,when did the original woody woodpecker come out,1940,6,1,1.0
5541,what is the role of independent election commission in india,to act in an appropriate manner when the enacted laws make insufficient provisions to deal with a given situation in the conduct of an election,8,1,1.0
5542,smps are superior to linear power supplies in respect of,minimizes wasted energy,6,1,1.0
5543,when is a place to call home series 3 back on bbc2,on 25 February 2016,8,1,1.0
5544,which part of canada is closest to detroit,"Windsor , Ontario",6,0,0.0
5545,how many oscars did million dollar baby win,four,9,1,1.0
5546,what is an example of a double reed instrument,an oboe,3,1,1.0
5547,the 1930s dust bowl in the great plains was caused by,severe drought and a failure to apply dryland farming methods to prevent wind erosion,6,1,1.0
5548,who wrote magical beasts and where to find them,J.K. Rowling ( under the pen name of the fictitious author Newt Scamander ),7,1,1.0
5549,what was the boy's name in night by elie wiesel,Eliezer,5,1,1.0
5550,gibberellins are naturally produced in which part of a plant,the seed embryo,5,0,0.0
5551,beat bobby flay how many times has he won,121,6,1,1.0
5552,where did they film the battle of hoth,"The Hardangerjøkulen glacier near Finse , Norway",5,1,1.0
5553,what was the first movie elvis presley made,Love Me Tender,7,1,1.0
5554,where are pollen grains produced in a flower,in the microsporangia in the male cone of a conifer or other gymnosperm or in the anthers of an angiosperm flower,4,1,1.0
5555,who became the fifth beatle on let it be playing keyboards on the lp,Billy Preston,8,1,1.0
5556,australia's legal system is a common law legal system based on the,decisions of judges,7,0,0.0
5557,when did apple introduce retina display on macbook pro,2012,4,1,1.0
5558,who is the author of book entitled principles of economics,Alfred Marshall,6,0,0.0
5559,when did big air become an olympic sport,2018,7,1,1.0
5560,who said all good things must come to an end,Geoffrey Chaucer,9,0,0.0
5561,which canadian city was one of the earliest permanent settlements,St. John 's,9,0,0.0
5562,what is the area code of washington dc,202,6,0,0.0
5563,when did the half pence go out of circulation,December 1984,5,0,0.0
5564,who is credited with the reinvention and popularization of oil paints,Jan van Eyck,5,1,1.0
5565,who sang the song jesus take the wheel,Carrie Underwood,5,1,1.0
5566,what part of the beef is skirt steak,plate,3,1,1.0
5567,who does michael marry in the wedding plan,Shimi,7,1,1.0
5568,who won the shc all-ireland final in 2016,Tipperary,9,1,1.0
5569,who was the winner of miss world 2017,Manushi Chhillar of India,6,1,1.0
5570,who won most gold medals in olympics in 2018,both Norway and Germany,6,1,1.0
5571,who wrote the song after the love is gone,Bill Champlin,6,1,1.0
5572,who wrote the song after the love is gone,David Foster,6,1,1.0
5573,who wrote the song after the love is gone,Jay Graydon,6,1,1.0
5574,what is dorothy from wizard of oz last name,Gale,5,1,1.0
5575,where are t lymphocytes located in lymph nodes,mainly in the paracortex,4,1,1.0
5576,which branch of philosophy is concerned with fundamental questions about the nature of reality,Metaphysics,8,1,1.0
5577,who is the first judge of supreme court in india,Sir HJ Kania,14,1,1.0
5578,who plays the waitress on it's always sunny,Mary Elizabeth Ellis,3,1,1.0
5579,when does you were never really here come out,"limited release in Los Angeles and New York on 6 April 2018 , and a wide release on 20 April",6,1,1.0
5580,the universal time coordinate is also known as,Greenwich Mean Time ( GMT ),8,1,1.0
5581,which country is bali an island and province of,Indonesia,7,1,1.0
5582,what year did beyonce do the super bowl,2013,14,0,0.0
5583,the theory of selecting a mate based on nearness is called,Propinquity,10,0,0.0
5584,icarly episode where sam and freddie start dating,`` iLove You '',4,1,1.0
5585,who composed the music and who wrote the words to the opera cosi fan tutti,Lorenzo Da Ponte,6,0,0.0
5586,how many tons of gold does the uk have,310.29 metric tonnes,12,0,0.0
5587,what does a ferrite core do on a cable,suppresses high frequency noise,4,0,0.0
5588,where are rubber and palm oil crops usually grown,plantation,5,0,0.0
5589,who was the old woman in phantom of the opera,Madame Giry,6,0,0.0
5590,who won the world cup football in 2002,Brazil,8,1,1.0
5591,a question that can be answered with a true or false is considered a,"yes -- no questions ( or polar questions , or general questions )",6,1,1.0
5592,what is a checking account called at a credit union,share draft accounts,6,1,1.0
5593,how many points did wilt chamberlain scored in his nba career,"31,419",7,0,0.0
5594,to increase the depth of field what must you do to magnification,decreasing magnification increases DOF,6,1,1.0
5595,how many season are there of csi miami,10,4,1,1.0
5596,who was the president during the building of panama canal,Theodore Roosevelt,6,1,1.0
5597,when did black and white tv come to australia,30 September 1929,14,0,0.0
5598,who plays billy in buffy the vampire slayer,Jeremy Foley,3,0,0.0
5599,who sings why does it have to be wrong or right,American country music group Restless Heart,4,1,1.0
5600,when does the 4th of july holiday start,"July 4 , 1776",5,0,0.0
5601,what kind of music is played in rio carnaval,The samba that is found in Rio is battucanada,4,0,0.0
5602,who started first mid day meal in india,Tamil Nadu,21,1,1.0
5603,when was the double edged safety razor invented,1901,4,1,1.0
5604,who gets ticket to finale rising star 2018,Hemant Brijwasi,11,1,1.0
5605,who sang everybody's talkin at me in midnight cowboy,Harry Nilsson,6,1,1.0
5606,who won the stanley cup finals in 2018,Washington Capitals,6,1,1.0
5607,what is the purpose of realism in literature,to represent familiar things as they are,4,0,0.0
5608,where does the nautical term knots come from,counting the number of knots in the line that unspooled from the reel of a chip log in a specific time,5,0,0.0
5609,most points in a high school basketball career,"135 points , scored by Danny Heater on January 26 , 1960",7,0,0.0
5610,who plays taystee on orange is the new black,Danielle Brooks,4,1,1.0
5611,who made highest score in one day cricket,Rohit Sharma,16,1,1.0
5612,who was the self taught indian mathematical genius in the 20th century,Srinivasa Ramanujan,18,0,0.0
5613,where do you plug in a keyboard or mouse on a pc,The PS / 2 port,5,0,0.0
5614,what type of rna has an amino acid attached and is used in the formation of a peptide chain,tRNA,8,1,1.0
5615,who has the second most world series wins,St. Louis Cardinals,19,1,1.0
5616,the lateral ligaments of the ankle originate on the,fibula,4,1,1.0
5617,what are the chief commercial tree crops of liberia,Timber,7,1,1.0
5618,what are the chief commercial tree crops of liberia,natural rubber,7,1,1.0
5619,what are the chief commercial tree crops of liberia,bananas,7,1,1.0
5620,what are the chief commercial tree crops of liberia,palm oil,7,1,1.0
5621,what season of american idol was adam lambert,eighth,6,1,1.0
5622,who gave the framers the idea of separation of powers,"Charles de Secondat , Baron de Montesquieu",6,0,0.0
5623,when did dr phil first appear on oprah,1998,9,0,0.0
5624,who played dorcas in lark rise to candleford,Julia Sawalha,3,1,1.0
5625,which acid is used to write on glass,hydrofluoric acid,5,1,1.0
5626,where did the conquistadors go to claim land,Asia,5,1,1.0
5627,where did the conquistadors go to claim land,Americas,4,1,1.0
5628,where did the conquistadors go to claim land,Oceania,4,1,1.0
5629,where did the conquistadors go to claim land,Africa,4,1,1.0
5630,who sings the song 1 is the loneliest number,Three Dog Night,19,0,0.0
5631,when was oh the places you'll go published,"January 22 , 1990",4,1,1.0
5632,who wrote the book of hebrew in bible,Paul the Apostle,5,0,0.0
5633,what is the net yield of atp from glycolysis of one glucose molecule,two net molecules of ATP,9,0,0.0
5634,when is you get me coming out on netflix,"June 23 , 2017",6,0,0.0
5635,when was the kashmir issue presented in united nations,1 January 1948,16,0,0.0
5636,when does season 2 of iron fist begin,"September 7 , 2018",7,1,1.0
5637,what is the burning ring of fire song about,falling in love,9,1,1.0
5638,what is the purpose of a grain silo,for bulk storage of grain,2,0,0.0
5639,who is newly elected prime minister of hungry,Viktor Orbán,5,0,0.0
5640,who has the most first round draft picks nfl,Indianapolis Colts,7,0,0.0
5641,who opened japan to trade with the treaty of kanagawa,Emperor Kōmei,7,0,0.0
5642,how did irene adler tell sherlock the code,Adler reveals that she is still being hunted and asks Sherlock to decipher a code stolen from an MOD official,5,0,0.0
5643,who hit 2 grand slams in the same inning,Fernando Tatís,6,1,1.0
5644,who is the composer of pomp and circumstance,Sir Edward Elgar,2,1,1.0
5645,which emblem served as the symbol for the national recovery administration,the Blue Eagle,6,1,1.0
5646,who plays the first theme in eroica the first time,the cellos,12,0,0.0
5647,who did the voice of aslan in narnia,Liam Neeson,4,1,1.0
5648,when did i like it like that come out,1960s,7,0,0.0
5649,title iii of the usa patriot act is implemented in part by amendments to which act,Bank Secrecy Act,8,1,1.0
5650,title iii of the usa patriot act is implemented in part by amendments to which act,Money Laundering Control Act,8,1,1.0
5651,who is the winner in bigg boss season 1 in telugu,Siva Balaji,5,1,1.0
5652,who is the girl locked up in don't breathe,rich young woman,7,1,1.0
5653,who is the girl locked up in don't breathe,Cindy,7,1,1.0
5654,who bagged the miss universe title in may 2000 in camps,Lara Dutta of India,11,1,1.0
5655,who does gossip girl turn out to be,Dan,6,1,1.0
5656,what is the full meaning of napep in nigeria,National Poverty Eradication Programme,7,1,1.0
5657,who opened the first school for the blind in the us,John Dix Fisher,9,1,1.0
5658,name three effects the mariners story has on the wedding guest,bemusement to impatience to fear to fascination,28,0,0.0
5659,when did be more chill the musical come out,2015,6,1,1.0
5660,what kind of plane is in american made,a small plane with cameras installed,7,0,0.0
5661,2. describe the conditions for ir absorption to occur,When the frequency of the IR is the same as the vibrational frequency of a bond or collection of bonds,8,0,0.0
5662,when does fall session start in us universities,the day after Labor Day in September,24,0,0.0
5663,which group was considered the backbone of chinese society,wealthy and successful businessmen,7,0,0.0
5664,the grand old duke of york nursery rhyme meaning,futile action,5,1,1.0
5665,what do you get if you win xfactor,a recording contract with record label Syco Music with a stated value of £ 1 million,5,0,0.0
5666,how many players on a nba basketball team,15,5,1,1.0
5667,what sector of latin american society led the movement for independence,governing juntas,11,0,0.0
5668,who published a book in 1962 that started the environmental movement,Rachel Carson,12,0,0.0
5669,where did nate go on ncis los angeles,the Middle East,9,1,1.0
5670,who starred in love is a many splendored thing,Jennifer Jones,4,1,1.0
5671,who starred in love is a many splendored thing,William Holden,4,1,1.0
5672,who is prime minister of india in 1992,Pamulaparti Venkata Narasimha Rao,7,0,0.0
5673,what is the scientific name for a dingo,( Canis lupus dingo or Canis dingo ),4,1,1.0
5674,who played scott in buffy the vampire slayer,Fabrizio `` Fab '' Filippo,4,0,0.0
5675,when did uk finish paying us for ww2,2006,11,1,1.0
5676,who is in charge of the super bowl halftime show,The NFL,6,1,1.0
5677,when did the university of south carolina integrate,1873,6,1,1.0
5678,when does the new series of endevour start,4 February 2018,9,0,0.0
5679,who has won the most uefa euro cups,Spain,5,1,1.0
5680,who has won the most uefa euro cups,Germany,5,1,1.0
5681,who was the leading lady in raiders of the lost ark,Karen Jane Allen,6,0,0.0
5682,who sings six days on the road i'm going to make it home tonight,Dave Dudley,19,1,1.0
5683,who sings six days on the road i'm going to make it home tonight,Paul Davis,19,1,1.0
5684,who was responsible for the heliocentric theory that stated the earth revolved around the sun,Nicolaus Copernicus,11,1,1.0
5685,why was the african country of liberia formed,as a colony for former African American slaves and their free black descendants,5,0,0.0
5686,where was the bridge scene in fast five filmed,a U.S. Navy base pier 60 miles outside San Juan,8,1,1.0
5687,where was the bridge scene in fast five filmed,The Teodoro Moscosco bridge connecting San Juan to neighboring Isla Verde,8,1,1.0
5688,what is the tulsi plant called in english,holy basil,7,1,1.0
5689,what does p&o stand for in p&o cruises,Peninsular and Oriental,5,1,1.0
5690,which internet web portal changed its name to altaba inc,Yahoo ! Inc,5,1,1.0
5691,who sang i like driving in my car,Madness,10,0,0.0
5692,in the movie return to sender what did she cut off,his left hand,9,1,1.0
5693,the daughter of a priest and concubine of agamemnon,Chryseis,3,1,1.0
5694,what does milli mean in the metric system,a factor of one thousandth,4,0,0.0
5695,who won women's singles australian open 2018,Caroline Wozniacki,7,1,1.0
5696,what kind of food does a bistro serve,"French home - style cooking , and slow - cooked foods",6,1,1.0
5697,the study of the effects of drugs on mind and behavior is called,Pharmacology,7,0,0.0
5698,what impact did the korean war have on u.s. military spending,increased it,12,0,0.0
5699,who has scored the most goals in one football match,Archie Thompson,13,0,0.0
5700,who sang tell me why i don't like mondays,The Boomtown Rats,9,1,1.0
5701,avatar the last airbender where is zuko's mother,Forgetful Valley,4,0,0.0
5702,who wrote the theme to sanford and son,Quincy Jones,3,1,1.0
5703,what level of courts handle reviews of lower court decisions,appellate court,8,1,1.0
5704,when does the second season of greenhouse academy,March 2018,11,1,1.0
5705,hydrosphere covers how much of earth's lithosphere,an area of some 361 million square kilometers ( 139.5 million square miles ),4,0,0.0
5706,hydrosphere covers how much of earth's lithosphere,71 %,3,0,0.0
5707,who has the longest drought of stanley cup,the Toronto Maple Leafs,6,0,0.0
5708,when was the last time bristol city were in the premier league,2006 -- 07 season,7,1,1.0
5709,what is the length of the british coastline,"11,072.76 miles rounding to 11,073 miles ( 17,820 km )",4,0,0.0
5710,extra-chromosomal dna within a bacterial cell is known as,plasmids,8,0,0.0
5711,what is child labour age limit in india,"a `` Child '' is defined as any person below the age of 14 , and the CLPR Act prohibits employment of a Child in any employment including as a domestic help",6,1,1.0
5712,who sings with kanye west on ghost town,070 Shake,6,1,1.0
5713,who sings with kanye west on ghost town,PartyNextDoor,6,1,1.0
5714,who sings with kanye west on ghost town,Kid Cudi,7,1,1.0
5715,who won the ranji trophy 2018 cricket tournament,Vidarbha,3,1,1.0
5716,what was built in an effort of cooperation between north and south korea,June 15th North -- South Joint Declaration,15,0,0.0
5717,what was built in an effort of cooperation between north and south korea,Korean Demilitarized Zone,15,1,1.0
5718,who was the johnson space center named after,Lyndon B. Johnson Space Center,6,1,1.0
5719,what do they say at the beginning of chop suey,We 're rolling ' Suicide ',4,1,1.0
5720,how do you become a member of the augusta national golf club,by invitation,7,1,1.0
5721,on what island was the movie castaway filmed,Modriki Island,8,0,0.0
5722,who were the paralympic games initially meant for,athletes in wheelchairs,8,1,1.0
5723,who does the winner of the alcs play,winner of the National League ( NL ),4,1,1.0
5724,who was the famous indo greek king who embraced buddhism,Menander I Soter,10,0,0.0
5725,which is the major limiting element in marine primary production,mineral nutrients,10,1,1.0
5726,which is the major limiting element in marine primary production,the availability of light,10,1,1.0
5727,where do most monkeys live in the world,South and Middle America,8,0,0.0
5728,where do most monkeys live in the world,Africa,8,0,0.0
5729,where do most monkeys live in the world,Southeast Asia,8,1,1.0
5730,who made the first radio broadcast in the world,On Christmas Eve 1906,7,0,0.0
5731,how many episodes of this is us in season two,18,16,0,0.0
5732,when does the rainy season start in oregon,November,7,1,1.0
5733,what is the altitude of yosemite national park,"from 2,127 to 13,114 feet ( 648 to 3,997 m )",3,1,1.0
5734,what is the role of a sergeant at arms,"appointed by a deliberative body , usually a legislature , to keep order during its meetings",3,0,0.0
5735,what is the tallest building in buffalo ny,the One Seneca Center,3,1,1.0
5736,how many stock exchanges are there in china,two,5,1,1.0
5737,a system of linear equations is consistent if,"if there is at least one set of values for the unknowns that satisfies every equation in the system -- that is , that when substituted into each of the equations makes each equation hold true as an identity",4,0,0.0
5738,what types of organizations were involved in developing the tia/eia-568-b standard,consultants,8,1,1.0
5739,what types of organizations were involved in developing the tia/eia-568-b standard,manufacturers,8,1,1.0
5740,what types of organizations were involved in developing the tia/eia-568-b standard,end - users,8,1,1.0
5741,where is a view to a kill filmed,United States,5,1,1.0
5742,where is a view to a kill filmed,London,4,1,1.0
5743,where is a view to a kill filmed,Iceland,4,1,1.0
5744,where is a view to a kill filmed,Switzerland,4,1,1.0
5745,where is a view to a kill filmed,France,5,1,1.0
5746,who composed the lord of the rings music,Howard Leslie Shore,3,0,0.0
5747,where was the technology that has become google maps first developed,Sydney - based company Where 2 Technologies,6,1,1.0
5748,where did the term mosh pit come from,"California and Washington , D.C.",7,1,1.0
5749,when does i stand here ironing take place,the early 1950s,7,1,1.0
5750,how to call emergency services from a mobile phone uk,999,6,1,1.0
5751,who made the first telescope and used it to observe the sky,Hans Lippershey,7,1,1.0
5752,where is jack link's beef jerky made,"Bellevue , Nebraska",3,1,1.0
5753,where is jack link's beef jerky made,"Minong , Wisconsin",3,1,1.0
5754,where is jack link's beef jerky made,"New Glarus , Wisconsin",3,1,1.0
5755,where is jack link's beef jerky made,"Alpena , South Dakota",3,1,1.0
5756,where is jack link's beef jerky made,"Mankato , Minnesota",3,1,1.0
5757,where is jack link's beef jerky made,"Laurens , Iowa",3,1,1.0
5758,who was the leader of the soviet union when sputnik was launched,Soviet premier Nikita Khrushchev,6,0,0.0
5759,who scored the first points in nba history,Oscar Benjamin `` Ossie '' Schectman,8,0,0.0
5760,when was red bull released in the us,1997,7,1,1.0
5761,what did paper clips represent during the holocaust,a silent protest against Nazi occupation,6,1,1.0
5762,who plays emma frost in x-men first class,January Jones,7,1,1.0
5763,what is the population of santa fe texas,"12,222",5,1,1.0
5764,who wrote the music to the lion king,Hans Zimmer,5,1,1.0
5765,who played freddy krueger on nightmare on elm street,Robert Barton Englund,5,0,0.0
5766,who sang you're a mean one mr. grinch in the iconic 1966 animated tv show,Thurl Ravenscroft,14,0,0.0
5767,addition of bismuth chloride to excess of water produces,"the intermediate monohydrate , BiCl. H O",4,1,1.0
5768,who plays dr. riggs on grey's anatomy,Martin Henderson,4,1,1.0
5769,who gave britain the right to rule palestine,the League of Nations,9,0,0.0
5770,nfl what does it mean to clear waivers,"becomes a free agent is free to negotiate and sign a contract with any NFL club , and any NFL club is free to negotiate and sign a contract with such player",6,1,1.0
5771,what is the function of a saggital crest in mammals,"primarily for attachment of the temporalis muscle , which is one of the main chewing muscles",4,0,0.0
5772,who thought atoms and the void comprised all of reality,Parmenides of Elea,5,0,0.0
5773,where was the bill of rights written and signed,"in Philadelphia , Pennsylvania",5,0,0.0
5774,who's the oldest person living right now,Nabi Tajima,9,0,0.0
5775,where does the name bobby pin come from,to hold the new bobbed hairstyles,5,1,1.0
5776,who sang this old house in the 1950s,Rosemary Clooney,8,0,0.0
5777,how many times the word ilm come in the holy quran,704,6,0,0.0
5778,tv show where cop goes back in time,Life on Mars,7,0,0.0
5779,the cultural blending of greek and roman culture came to be called,Greco - Roman culture,8,0,0.0
5780,where does the urethra exit from the female body,urinary meatus above the vaginal opening,5,1,1.0
5781,what type of bonds are found in a molecule of octane,hydrocarbon,6,0,0.0
5782,who sings you are the magnet and i am the steel,Walter Egan,8,0,0.0
5783,who played nala in the lion king movie,Sally Dworsky,3,1,1.0
5784,who played nala in the lion king movie,Moira Kelly,3,1,1.0
5785,who played nala in the lion king movie,Niketa Calame,3,1,1.0
5786,who played nala in the lion king movie,Laura Williams,3,1,1.0
5787,when is a control system said to be robust,if it also works well under a different set of assumptions,4,1,1.0
5788,who are the actresses that played in thelma and louise,Susan Sarandon,4,1,1.0
5789,who are the actresses that played in thelma and louise,Geena Davis,4,1,1.0
5790,lowest female literacy rate state in india 2011,Rajasthan,7,1,1.0
5791,where are lymph nodes concentrated in the body,near and within the trunk,4,1,1.0
5792,why did the united states support the french war effort in vietnam,the Cold War Mutual Defense Programme,31,0,0.0
5793,i love lucy episode where she has the baby,`` Lucy Goes to the Hospital '',7,1,1.0
5794,total number of states in india in 1947,564,8,0,0.0
5795,where is the bar in it's always sunny in philadelphia,South Philadelphia,4,1,1.0
5796,who was the captain of the flying dutchman,Davy Jones,3,1,1.0
5797,who has the highest h index in medicine,Solomon H. Snyder,4,1,1.0
5798,who played roo stewarts mum in home and away,Alison Mulvaney,4,0,0.0
5799,what is the gravitational acceleration on the moon,"1.625 m / s , about 16.6 % that on Earth 's surface or 0.16 ɡ",3,0,0.0
5800,when does an insured qualify for stop-loss coverage,after a certain threshold has been exceeded in claims,8,0,0.0
5801,when did new super mario bros come out,May 2006,6,0,0.0
5802,breathing is an example of what type of process,moving air into and out of the lungs to facilitate gas exchange with the internal environment,5,0,0.0
5803,who pays for chicago air and water show,corporate sponsorship,7,1,1.0
5804,who played the kidnapped girl in silence of the lambs,Brooke Smith,5,0,0.0
5805,who won man of the match in 1983 world cup final,Mohinder Amarnath,13,1,1.0
5806,which wavelengths of radiation are likely to cause photokeratitis,"starting near the beginning of the UVB band at 315 nm , and rapidly increasing to 300 nm",6,0,0.0
5807,where is a starter (appetizer in the us) called an entrée,modern French table service and that of much of the English - speaking world ( apart from the United States and parts of Canada ),6,1,1.0
5808,when do new food wars episodes come out,"April 9 , 2018",15,0,0.0
5809,who the groom in i write sins not tragedies,Daniel Isaac McGuffey,4,1,1.0
5810,where is the water lily pond by claude monet located,his flower garden at his home in Giverny,4,0,0.0
5811,the most expensive roller coasters in the world,Expedition Everest -- Legend of the Forbidden Mountain,4,0,0.0
5812,who coined the term posdcorb to describe the functions of management,Luther Gulick,6,1,1.0
5813,why is denver called the mile high city,its official elevation is exactly one mile ( 5280 feet or 1609.3 meters ) above sea level,6,0,0.0
5814,when does hajimete no gal manga come out,"between July 12 , 2017 and September 13 , 2017",5,1,1.0
5815,what does aea stand for kappa kappa psi,Alpha Epsilon Alpha,4,1,1.0
5816,what is the role of antibodies in the immune system,neutralize pathogens such as pathogenic bacteria and viruses,5,0,0.0
5817,when did the american civil rights movement end,1968,7,1,1.0
5818,who is the founder of 5 hour energy,Manoj Bhargava,9,0,0.0
5819,where is super bowl 2019 going to be played,"at Mercedes - Benz Stadium in Atlanta , Georgia",5,0,0.0
5820,who does tyler christopher play on days of our lives,Stefan DiMera,10,0,0.0
5821,who did bon jovi open for in 1984,Kiss,6,1,1.0
5822,who did bon jovi open for in 1984,the Scorpions,6,0,0.0
5823,where is yokota air force base in japan,Fussa,4,1,1.0
5824,who dies at the end of gossip girl,Bart Bass,4,1,1.0
5825,artist responsible for spreading the influence of the italian baroque style,Gian Lorenzo Bernini,7,1,1.0
5826,what is ralph angels real name on queen sugar,Nana - Kofi Siriboe,4,0,0.0
5827,who is mr smith in sarah jane adventures,Alexander Armstrong,4,1,1.0
5828,who does the voice of nanny plum in ben and holly,Sarah Ann Kennedy,5,1,1.0
5829,zaire is the former name of which african nation,the Democratic Republic of the Congo,4,1,1.0
5830,which came first in star wars the book or the movie,Lucas 's original screenplay,15,0,0.0
5831,what do they do with the notes in the western wall,collected twice a year and buried on the nearby Mount of Olives,7,0,0.0
5832,what is the 9th book of the series of unfortunate events,The Carnivorous Carnival,8,1,1.0
5833,mexico is divided into 1 federal district and how many states brainly,31,15,0,0.0
5834,who sings the song i m only human,Rag'n'Bone Man,8,0,0.0
5835,who is the host of big beach builds,Marnie Oursler,8,0,0.0
5836,who does tracy end up with in hairspray,Link,6,1,1.0
5837,how fast can the six million dollar man run,over 60 mph ( 97 km / h ),10,1,1.0
5838,who played lou ann poovie on the gomer pyle show,Elizabeth Herndon MacRae,4,0,0.0
5839,where was the first john deere tractor made,"Ottumwa , Iowa",6,1,1.0
5840,who wrote the freedom charter of south africa,"ANC leaders including Z.K. Mathews , Lionel `` Rusty '' Bernstein , Ethel Drus , Ruth First and Alan Lipman",9,1,1.0
5841,what is the name of the special force of the indian navy,MARCOS,7,0,0.0
5842,who came first hal jordan or john stewart,Harold `` Hal '' Jordan,6,0,0.0
5843,who killed king geoffrey in game of thrones,Lord Petyr Baelish,6,0,0.0
5844,who killed king geoffrey in game of thrones,Lady Olenna Tyrell,7,0,0.0
5845,when does 50 shades of grey darker come out,"February 10 , 2017",10,0,0.0
5846,who is the singer of main nachdi phira,Meghna Mishra,3,1,1.0
5847,balancing selection is concerned with successful reproduction of,multiple alleles ( different versions of a gene ),4,0,0.0
5848,where do curling stones come from in scotland,Ailsa Craig,7,1,1.0
5849,who did duke lose to in 2016 tournament,Notre Dame,12,1,1.0
5850,who is the captain of indian cricket team in 1983 world cup,Kapil Dev,12,1,1.0
5851,brazil is the largest country on which continent,South America,6,1,1.0
5852,when did zebra mussels come to the great lakes,Since the 1980s,5,1,1.0
5853,what is the origin of the name palmer,English and Scottish,3,0,0.0
5854,in which city was the 9th brics summit 2017 held,"Xiamen , China",7,1,1.0
5855,what is the spelling of diwali in hindi,divālī in Hindi : दिवाली,5,0,0.0
5856,what are the various planned maintenance schedules that are generally used,distance travelled by the vehicle,14,1,1.0
5857,what are the various planned maintenance schedules that are generally used,date - based,15,1,1.0
