,question,answer,query_duration,answer_present,average_precision
5980,what is the name of the preakness track,Pimlico Race Course,7,1,0.8432900432900432
5981,what year was a quiet place set in,2020,10,1,1.0
5982,how many courtrooms does the high court have,three,22,1,0.5646781789638932
5983,what is the sum of all angles in a hexagon,720 °,23,1,1.0
5984,who plays claire's mom on modern family,Shelley Long,10,1,0.6858119658119658
5985,where was the titanic sailing from and to,New York City,19,1,0.8541666666666666
5986,where was the titanic sailing from and to,Southampton,8,1,0.8727564102564103
5987,what's the legal age to go to a shooting range,at least 18 or 21 years old ( or have a legal guardian present ),15,1,1.0
5988,who was the u.s. military officer that was at the head of the iranian arms deals,Oliver North,20,1,0.24285714285714285
5989,when did the easter bunny became part of easter,1682,9,1,1.0
5990,where do they play the red river rivalry,"Cotton Bowl stadium in Dallas , Texas",22,1,1.0
5991,who was the founder of the parker brothers,George S. Parker,7,1,1.0
5992,who wrote the story the wizard of oz,L. Frank Baum,9,1,0.8911206077872743
5993,who wrote i can't make u love me,Allen Shamblin,11,1,0.25
5994,who wrote i can't make u love me,Mike Reid,16,1,0.25
5995,who did the voice of michael jackson on the simpsons,Michael Jackson,11,1,1.0
5996,shakespeare my mistress eyes are nothing like the sun meaning,"This sonnet plays with poetic conventions in which , for example , the mistress 's eyes are compared with the sun , her lips with coral , and her cheeks with roses . His mistress , says the poet , is nothing like this conventional image , but is as lovely as any woman",22,1,1.0
5997,united nations high commissioner for human rights address,"Geneva , Switzerland",26,1,1.0
5998,when does the wife of bath take place,Late Middle Ages,35,1,1.0
5999,fetal alcohol syndrome is caused by exposure to a(n),alcohol,22,1,1.0
6000,who was say hello to heaven written for,Mother Love Bone vocalist Andrew Wood,7,1,0.625
6001,who is responsible for enforcing the liquor code,Pennsylvania Liquor Control Board ( PLCB ),11,1,1.0
6002,who advocated for a separate juvenile court in chicago,Julia Lathrop,23,1,1.0
6003,who advocated for a separate juvenile court in chicago,Jane Addams,24,1,0.75
6004,who advocated for a separate juvenile court in chicago,Louise DeKoven Bowen,16,1,1.0
6005,who advocated for a separate juvenile court in chicago,Lucy Flower,27,1,1.0
6006,who was the girl in the way you make me feel video,Stephanie `` Tatiana '' Yvonne Thumbtzen,25,0,0.0
6007,where is the new series mystery road filmed,"Miriuwung , Gajerrong and Balanggarra Aboriginal land , in The Kimberley",20,1,1.0
6008,who played the youngest son on home improvement,Taran Noah Smith,11,1,1.0
6009,when did the samsung galaxy alpha come out,September 2014,11,1,0.6464646464646464
6010,where is ocean park in hong kong located,in Wong Chuk Hang and Nam Long Shan in the Southern District,14,1,1.0
6011,when was i being born a woman and distressed written,1923,10,1,1.0
6012,who plays mike myers in rob zombie's halloween,Tyler Mane,10,1,0.6416666666666666
6013,who founded servants of india society in 1905,"June 12 , 1905",12,1,1.0
6014,how did the dawes plan benefit the united states,America would provide loans to the Germans,42,1,1.0
6015,where is the army base in alaska located,"Dutch Harbor , on Amaknak Island of the Aleutian Islands",11,0,0.0
6016,which african american leader was invited as a dinner guest to the white house in 1901,Booker T. Washington,33,1,0.575
6017,where was i have a dream speech delivered,"Lincoln Memorial in Washington , D.C.",10,1,1.0
6018,major westward moves in sports franchises began in earnest in the major sports in,1960s,17,1,0.6019230769230769
6019,where was the movie hold the dark filmed,"areas surrounding Calgary and Kananaskis Country , Alberta",15,1,1.0
6020,when was the united farm workers union formed,1962,15,1,0.5916666666666666
6021,who was the us president when ww2 ended,Harry S. Truman,35,0,0.0
6022,who knew to get out of chakravyuh in mahabharat,Abhimanyu,7,1,0.375
6023,the pilot that landed in the hudson river,Chesley Burnett `` Sully '' Sullenberger III,15,1,0.125
6024,all in all azhagu raja movie actress name,Kajal Aggarwal,8,1,1.0
6025,what does brahmaputra form after its meeting with the ganga,Padma River,22,1,1.0
6026,what is the full name of jcb machine,J.C. Bamford Excavators Limited,8,1,1.0
6027,where does pokemon x and y take place,Kalos Region,10,1,0.7
6028,who is the 1976 movie sparkle based on,"the magic of a special period in American history , but it explores the impact of Harlem 's musical and social culture on the rest of the world , '' as well as the linkages to black power",21,1,1.0
6029,america got talent opera singer 10 years old,Jacqueline Marie `` Jackie '' Evancho,24,0,0.0
6030,who played the original alfalfa in the little rascals,Carl Dean Switzer,7,0,0.0
6031,where are the auditory receptors known as hair cells,in the ears of all vertebrates,8,1,1.0
6032,true story behind the movie the girl next door,The film is loosely based on true events surrounding the torture and murder of Sylvia Likens by Gertrude Baniszewski during the summer of 1965 .,13,1,0.75
6033,fall out boy music video with kim kardashian,Thnks fr th Mmrs,12,1,0.3333333333333333
6034,in which case did the supreme court reinstate the death penalty,Gregg v. Georgia,21,1,0.1111111111111111
6035,where is the density of an atom concentrated,nucleus,26,1,0.5912087912087912
6036,where is the us is the only memorial honoring an insect found,"Enterprise , Alabama",28,0,0.0
6037,who was the first indian woman to be crowned miss universe,Sushmita Sen,36,1,0.75
6038,who makes more money star wars or star trek,Star Wars,26,1,0.7211640211640211
6039,when moon completely covers sun what's it called,solar eclipse,12,1,0.40192307692307694
6040,where was the world cup played in 2014,in Brazil,20,1,0.6864468864468863
6041,who is doing super bowl halftime show 2018,Justin Timberlake,13,1,0.5270833333333333
6042,who sings burgers & fries & cherry pies,Charley Pride,9,1,1.0
6043,who was the book of colossians written to,"the Church in Colossae , a small Phrygian city near Laodicea",8,1,1.0
6044,who was the book of colossians written to,the Church in Colossae,8,1,1.0
6045,who plays lexie grey on grey's anatomy,Chyler Leigh West,10,0,0.0
6046,the part of a telescope that gathers the light from a distant object,the objective ( 1 ) ( the convex lens or concave mirror used to gather the incoming light ),9,1,1.0
6047,besides english what is the most commonly spoken language in australia,Mandarin,25,1,0.6963675213675213
6048,what is generally considered to be the first step in a process improvement project,plan,36,1,0.7690262515262516
6049,what type of aircraft is excluded from coverage under the chicago convention,"Aircraft flying to , from or across , the territory of a state",25,1,1.0
6050,what is the purpose of the forward of a book,tells of some interaction between the writer of the foreword and the book 's primary author or the story the book tells,8,0,0.0
6051,when was the social model of disability created,1960s,9,1,0.7116666666666667
6052,where was india's indigenously built anti tank missile nag test fired in july 2015,"at Chandhan firing range in Jaisalmer , Rajasthan",33,1,1.0
6053,who sings my woman my woman my wife,Marty Robbins,8,1,1.0
6054,who is freddy in nightmare on elm street,a dream - demon who attacks his victims from within their dreams,7,1,0.08333333333333333
6055,when was the last time chile was in the world cup,2014,14,1,0.8068587977678888
6056,what does red flag with blue cross mean,The flag of Norway,13,0,0.0
6057,who is the richest man in new zealand,Graeme Richard Hart,17,0,0.0
6058,what were the twins names on hee haw,"Jim ( August 30 , 1941 -- May 1 , 2008 ) and Jon Hager ( August 30 , 1941 -- January 9 , 2009 )",8,1,0.5
6059,when was the department of veterans affairs created,1989,8,1,0.8611111111111112
6060,when was the department of veterans affairs created,1930,8,1,0.8333333333333333
6061,when was linkin parks one more light released,"October 3 , 2017",13,1,0.5
6062,where are the los angeles chargers playing home games,SDCCU Stadium,21,1,1.0
6063,who played tristram in all creatures great and small,Peter Davison,14,1,0.4444444444444444
6064,who is considered a beneficial owner of an account,specific property rights ( `` use and title '' ) in equity belong to a person even though legal title of the property belongs to another person,8,1,1.0
6065,where is irving plaza in new york city,within the Union Square neighborhood of Manhattan,36,1,1.0
6066,when did the romans destroy the temple in jerusalem,"August 30 , 70 CE",10,1,0.2
6067,who was the first king of all of england,"Alfred the Great , King of Wessex",22,0,0.0
6068,who plays violet in saved by the bell,Tori Spelling,7,1,1.0
6069,who performed the character of limping jim crow and popularized the dance called jump jim crow,white minstrel performer Thomas Dartmouth ( T.D. ) `` Daddy '' Rice,15,1,1.0
6070,what can change the binding properties of a protein,molecular structure,8,0,0.0
6071,what can change the binding properties of a protein,charge,8,1,0.4154761904761905
6072,what can change the binding properties of a protein,hydrophobicity,10,1,0.125
6073,when did the atlanta thrashers became the winnipeg jets,May 2011,10,1,0.8333333333333333
6074,who has won the most money on the show jeopardy,Brad Rutter,19,1,0.8125
6075,what does acd mean in a call center,automatic call distributor,9,1,1.0
6076,who has been to the top of everest the most,Kami Rita Sherpa,10,1,1.0
6077,no man's land between greece and turkey,United Nations Buffer Zone in Cyprus,11,0,0.0
6078,where did the saying quitting cold turkey come from,"the piloerection or `` goose bumps '' that occurs with abrupt withdrawal from opioids , which resembles the skin of a plucked refrigerated turkey",33,1,1.0
6079,where is the great escarpment located in brazil,much of the eastern coast of Brazil south of the city of Salvador,29,1,1.0
6080,who made it to the superbowl for 2018,New England Patriots,11,0,0.0
6081,who made it to the superbowl for 2018,Philadelphia Eagles,14,1,0.14285714285714285
6082,who developed the analytical engine which had features of present day computers,Charles Babbage,44,1,0.6494897959183673
6083,the journey from egypt to the promised land is called,the Exodus,15,1,0.7708333333333333
6084,who is the little girl that dances for sia,Maddie Ziegler,37,1,0.9583333333333333
6085,government ownership of property and resources in the united states is,concentrated in Alaska and the Western United States,34,0,0.0
6086,when did the civil war in colombia start,the mid-1960s,20,1,0.35
6087,how many senators are there in the philippines,24,10,1,0.9063455988455987
6088,what is the use of power bank charger,supply power from its built - in batteries through a USB port,10,1,1.0
6089,where was the movie true grit filmed with john wayne,"Ouray County , Colorado",11,1,0.5
6090,the record highest number of satellites launched by isro in a single flight is,Cartosat - 2 series satellite,11,1,0.16666666666666666
6091,who is the speaker of the house nz,"Trevor Mallard ,",15,1,1.0
6092,who plays yoga instructor in orange is the new black,Constance Shulman,24,1,0.1111111111111111
6093,who is the female voice in gimme shelter,Merry Clayton,15,1,0.6428571428571428
6094,how many new zealand athletes in winter olympics,21,38,1,0.8115280552780553
6095,who won great british bake off season one,Edd Kimber,24,1,1.0
6096,who is the owner of holland america line,Carnival Corporation & plc .,11,1,1.0
6097,who is the actress that does the trivago advert,Gabrielle Miller,6,1,1.0
6098,when was the first book published in the world,618 -- 907,27,0,0.0
6099,the vomeronasal organ (vno) is a set of receptors located,close to the vomer and nasal bones,7,1,1.0
6100,who developed an apparatus to breathe compressed air underwater,Sieur Fréminet,12,1,0.25
6101,who has the most 4 point plays in nba history,Jamal Crawford,25,0,0.0
6102,what is the plain of jars in laos,megalithic archaeological landscape,19,1,1.0
6103,who sang the original greatest love of all,George Benson,10,1,1.0
6104,the governor general who annexed sindh in british india,"General Sir Charles James Napier , GCB",21,0,0.0
6105,when was the first curry house opened in britain,1810,35,1,0.6428571428571428
6106,when did hand held hair dryers come out,1920,13,1,0.5821428571428572
6107,when did they stop making silver kennedy half dollars,1971,14,1,0.7404151404151404
6108,who has final authority over the federal budget,Office of Management and Budget,12,1,0.5463675213675213
6109,what city was the seat of the french monarchy,Paris,14,1,0.83658810325477
6110,what was the last year hummer h2 was made,2009,20,1,0.8571428571428571
6111,what is the purpose of crystal violet used in the gram stain procedure,to make bacteria more visible in stained sections of lung tissue,9,1,1.0
6112,who won dancing with the stars atheletes 2018,Jenna Johnson,11,1,0.4111111111111111
6113,who won dancing with the stars atheletes 2018,Adam Rippon,11,1,0.3666666666666667
6114,who did jordi vilasuso play on guiding light,Tony Santos,10,1,1.0
6115,where was the cold harbor battle fought at,"near Mechanicsville , Virginia",9,1,1.0
6116,who plays howard's mom's voice on big bang,Carol Ann Susi,10,1,0.6
6117,who was the book of daniel written to,the Jews of the 2nd century BC,7,1,1.0
6118,where is irish spoken as a first language,Ireland,15,1,1.0
6119,when did the great wall of china begin construction,Spring and Autumn ( 771 -- 476 BC ),19,1,0.5
6120,who wrote ive got friends in low places,Dewayne Blackwell and Earl Bud Lee,13,1,1.0
6121,what type of microsoft server serves as an email server,Microsoft Exchange Server,7,1,0.8055555555555555
6122,what is the fastest train in the us,The Acela Express,25,0,0.0
6123,the biggest centre of iron and steel industry in china is,Anshan in Liaoning,25,1,0.6111111111111112
6124,when was the voting rights act of 1965 signed,"August 6 , 1965",17,1,1.0
6125,when is brooklyn 99 season 5 coming out,"September 26 , 2017",14,1,0.8333333333333333
6126,when was the lion and the mouse written,2009,8,1,0.8833333333333334
6127,what is the meaning of student academic performance,"the extent to which a student , teacher or institution has achieved their short or long - term educational goals",15,1,0.2
6128,what is the meaning of hakuna matata in english,`` no trouble '',11,1,1.0
6129,who had control of the senate in 2008,Democrats,14,1,0.5497474747474747
6130,who invented the quad jump in figure skating,Kurt Browning,7,1,0.8611111111111112
6131,who sang this time i'm in it for love,the American rock band Player,11,0,0.0
6132,what is the statue on the capitol building in washington dc,Statue of Freedom,22,1,0.7182539682539681
6133,the essure system of female sterilization works by,a coil designed to induce fibrosis and block the fallopian tubes is placed into each fallopian tube to prevent fertilization,8,1,1.0
6134,why is the rose parade on january 2,"held in Pasadena , California each year on New Year 's Day ( or on Monday , January 2 if New Year 's Day falls on a Sunday )",14,1,1.0
6135,what was the primary way that the no child left behind act (nclb) evaluated student performance,yearly standardized tests,18,1,0.75
6136,how many gates does miami international airport have,131,14,1,1.0
6137,where was wizards of waverly place tv show filmed,New York City,11,1,1.0
6138,where was wizards of waverly place tv show filmed,Puerto Rico in the caribe Hilton hotel,14,1,1.0
6139,where was wizards of waverly place tv show filmed,Puerto Rico,11,1,1.0
6140,what's michael jordan's most points in a game,69,9,1,0.4315262515262515
6141,when will keeping up with the kardashians season 14 air,"October 1 , 2017",26,1,1.0
6142,who invented potato chips and when was it invented,1817,8,1,1.0
6143,who invented potato chips and when was it invented,William Kitchiner,9,1,1.0
6144,how many movies of the hunger games will there be,four,10,1,0.7840262515262516
6145,what do you use a cleaver knife for,crushing in food preparation,9,1,1.0
6146,what do you use a cleaver knife for,hacking through bone,9,1,1.0
6147,what is the age limit for youth service in nigeria,thirty,15,1,0.7
6148,who won the rugby between sa and england,England,11,1,1.0
6149,where does blood go to from the renal vein,the inferior vena cava,9,1,0.7861904761904763
6150,what type of cheese is used for queso,unaged white cheese,7,1,0.5
6151,who did vanessa end up with in gossip girl,Rufus Humphrey,24,1,0.6428571428571428
6152,which is the first tennis club to be established,the Leamington Tennis Club,32,1,1.0
6153,when did m and s stop using st michael,2000,25,1,0.3769230769230769
6154,who wrote the biography parallel lives of illustrious,Plutarch,23,1,0.8095238095238094
6155,where was the movie beast of no nation acted,Ghana,14,1,1.0
6156,who plays lemon's mom in hart of dixie,Meredith Monroe,14,1,0.75
6157,most of the destruction in san francisco following the earthquake of 1906 happened due to,fires,21,1,0.6472222222222223
6158,what is the name of the oldest business in rockhampton,Criterion Hotel,17,1,1.0
6159,the written plan of government for the united states is called the,The United States Constitution,41,1,0.7393424036281178
6160,who is the only bowler who take hattrick in both innings of test match,Jimmy Matthews,11,1,0.26785714285714285
6161,when was new zealand part of the british empire,1840,21,1,0.8781463486008941
6162,who plays miss hardbroom in the worst witch,Raquel Cassidy,8,1,1.0
6163,who plays miss hardbroom in the worst witch,Diana Rigg,9,1,1.0
6164,who plays miss hardbroom in the worst witch,Kate Duchêne,14,1,1.0
6165,who plays miss hardbroom in the worst witch,Caroline O'Neill,8,1,1.0
6166,a result of bismarck's austro prussian war was,Italian annexation of the Austrian province of Venetia,11,1,1.0
6167,a result of bismarck's austro prussian war was,shift in power among the German states away from Austrian and towards Prussian hegemony,15,1,1.0
6168,a result of bismarck's austro prussian war was,impetus towards the unification of all of the northern German states,11,1,1.0
6169,a result of bismarck's austro prussian war was,abolition of the German Confederation,13,1,1.0
6170,a result of bismarck's austro prussian war was,replacement by a North German Confederation that excluded Austria and the other South German states,11,1,1.0
6171,the growth of suburbs and urban sprawl were primarily facilitated by,"improved rail and road transport , which led to an increase in commuting",14,1,0.5
6172,who wrote the poetry on which carmina burana is based,students and clergy,8,1,1.0
6173,who controlled the house of representatives in 2002,the Republican Party,30,1,0.6442424242424243
6174,when did the movie jesus christ superstar come out,1973,10,1,0.775
6175,what is the significance of the barbershop pole,The red and white pole outside barber shops references a time when barbers were expected to perform bloodletting and other medical procedures to heal the sick,11,1,1.0
6176,where is the gum wall in seattle washington,Post Alley,15,1,1.0
6177,where did beast of no nation take place,unnamed West African country,11,1,1.0
6178,what does it mean if the wronskian is zero,the functions are linearly dependent,29,1,1.0
6179,what building is on the cover of hotel california,The Beverly Hills Hotel,24,1,1.0
6180,when was the grand army of the republic formed,"April 6 , 1866",18,1,1.0
6181,when does sigma come out marvel vs capcom,"October 17 , 2017",9,1,1.0
6182,when were the stocks last used in england,1872,29,1,0.75
6183,when is 200 rupees note introduced in india,25 August 2017,33,1,0.75
6184,acm sigmobile mobile computing and communications review abbreviation,MC2R,8,1,1.0
6185,who plays 7 of 9 on star trek voyager,Jeri Lynn Ryan,21,0,0.0
6186,when did china take control of hong kong,1 July 1997,14,1,0.6489417989417989
6187,when did the indian constitution come into being,1950,22,1,0.43677156177156173
6188,how many votes did bts get for top social artist,"over 300,000,000",14,1,1.0
6189,what is canada's most popular spectator sport,Ice hockey,17,1,0.8453093203093203
6190,what does joint tenancy mean in real estate,If more than one person leases the same property,9,1,0.5
6191,who is grace you don't own me,Grace Sewell,8,1,0.5
6192,who sings subeme la radio with enrique iglesias,Descemer Bueno,7,1,0.6666666666666666
6193,who sings subeme la radio with enrique iglesias,Zion & Lennox,7,1,1.0
6194,when did the first curious george book come out,1939,39,1,1.0
6195,who plays big rhonda on that 70's show,Cynthia Ann LaMontagne,25,1,0.07692307692307693
6196,who played galen in planet of the apes,( Wright King,8,1,0.5
6197,when did wagner ware go out of business,still manufactured today,12,1,1.0
6198,who sang the home and away theme song,Mark Williams,29,1,1.0
6199,who sang the home and away theme song,Karen Boddington,9,1,1.0
6200,how many states in india under bjp government,41,19,1,0.2343304843304843
6201,how many binary numbers can be created by no more than 4 digits,16,41,1,0.7453703703703703
6202,what year did flight 1549 land in the hudson,2009,34,1,0.7086691086691085
6203,what happened to virginia city after comstock discovered silver ore in six mile canyon,bustling commercial centers,26,1,1.0
6204,tin bhiga lease by india to bangladesh was a part of,"Indira Gandhi - Sheikh Mujibur Rahman treaty of 16 May , 1974",14,1,0.5
6205,what is the normal clotting time for blood,8 to 15 minutes,15,1,1.0
6206,who was the crazy guy in police academy,Robert Francis `` Bobcat '' Goldthwait,8,0,0.0
6207,where does the last name flores originate from,in Asturias,11,1,0.5
6208,where does the last name flores originate from,In Spain,21,1,0.4083333333333333
6209,st mary's church churchgate street old harlow,St Mary & St Hugh 's,8,1,1.0
6210,where is the us open being held at,"Shinnecock Hills Golf Club in Shinnecock Hills , New York",42,0,0.0
6211,who plays the little girl in war for the planet of the apes,Amiah Miller,12,1,0.8333333333333333
6212,what is def leppard's new album called,And There Will be a Next Time ... Live from Detroit,13,1,1.0
6213,who sing the theme song to the jeffersons,Ja'net Dubois,18,1,1.0
6214,who sang the theme song to never say never again,Alan and Marilyn Bergman,10,1,1.0
6215,the boundary between germany and poland is called,Oder -- Neisse line,12,1,0.612073112073112
6216,what is the highest number of michelin stars a resturant can receive,three,9,1,0.8246503496503497
6217,nba rules who can call a time out,the head coach,12,0,0.0
6218,nba rules who can call a time out,a player in the game,12,0,0.0
6219,flag flown on a ship to indicate the presence of a disease,yellow,14,1,0.5082972582972582
6220,who wrote you can get it if you really want,Jimmy Cliff,11,1,1.0
6221,the story of sohrab and rustum is taken from,a famous episode from Ferdowsi 's Persian epic Shahnameh,13,1,1.0
6222,where does the sciatic nerve run in the human body,begins in the lower back and runs through the buttock and down the lower limb,17,1,1.0
6223,who competes in miss universe miss usa or miss america,Miss USA,13,1,0.6519230769230768
6224,who plays clay's son on one tree hill,Gagnon,20,0,0.0
6225,where did they film all the pretty horses,in New Mexico and Texas,10,1,1.0
6226,who is the president of the university of virginia,Teresa Ann `` Terry '' Sullivan,14,0,0.0
6227,who played chin ho kelly on hawaii five-o,Daniel Dae Hyun Kim,16,1,0.14285714285714285
6228,who played snow white in once upon a time,Jennifer Michelle `` Ginnifer '' Goodwin,11,0,0.0
6229,what is recognized as the dividing line between north korea and south korea,The Military Demarcation Line ( MDL ),24,0,0.0
6230,who has been appointed as the new president of germany,Frank - Walter Steinmeier,20,1,0.8055555555555555
6231,who drove the mellow yellow car in nascar,Kyle Petty,7,1,0.4242424242424242
6232,who played the doctor in stargate sg 1,Teryl Rothery,14,0,0.0
6233,when does dragon ball super new episodes come out,"January 7 , 2017",11,1,0.8095238095238094
6234,who created the famous rock garden of chandigarh,Nek Chand,8,1,0.8666666666666667
6235,who holds the world record for men's 400m hurdles,Kevin Young,20,1,0.6111111111111112
6236,what is the meaning of cherubim in the bible,the unearthly beings who directly attend to God according to Abrahamic religions,6,1,0.5
6237,who plays stitch on the young and restless,Sean Carrigan,6,1,0.5
6238,who makes the rules about irradiation of food,United States Department of Agriculture ( USDA ),10,1,0.5833333333333334
6239,who makes the rules about irradiation of food,FDA,10,1,0.6666666666666666
6240,what is the first word of the gettysburg address,Four,21,1,0.8260281385281385
6241,where was the cable car scene in moonraker filmed,Rio de Janeiro,9,1,0.6111111111111112
6242,what is the first season of american horror story,American Horror Story : Murder House,40,1,0.2
6243,meaning of to bark up the wrong tree,"to mistake one 's object , or to pursue the wrong course to obtain it",9,1,1.0
6244,when did the american music awards come on,"usually held on the second Sunday of February ( with the exception of February 14 as that day is Valentine 's Day , whenever February 14 falls on a Sunday then the Grammys are held on February 15 as a result ) but is held on the last Sunday of January in years where the Winter Olympics take place",22,0,0.0
6245,where is the gizzard located on the chicken,in the digestive tract,13,1,1.0
6246,who sings your kiss is on my lips,Hall & Oates,17,1,0.1111111111111111
6247,when did la marseillaise become the french national anthem,1795,17,1,0.8875
6248,where did the writers of the us constitution find out about separation of powers,"Charles de Secondat , Baron de Montesquieu in The Spirit of the Laws",59,1,0.5
6249,how do you treat bacteria in the blood,antibiotics,12,1,0.9166666666666666
6250,when was last time richmond played in a grand final,2017,11,1,0.625
6251,where does the spinal cord end in a newborn,"about the level of the third lumbar vertebra , or L3",15,0,0.0
6252,who played the bride of frankenstein in the original movie,Elsa Lanchester,8,1,1.0
6253,international day of the world's indigenous peoples 2016,9 August,19,1,1.0
6254,who built vishwanath temple varanasi in 16th century,Raja Todar Mal,12,1,0.5
6255,which piece of legislation was an early attempt at north american pollution control,the U.S. National Environmental Policy Act ( NEPA ),25,0,0.0
6256,when did the last airbender show come out,July 2008,11,1,0.5833333333333333
6257,when did the sabbath day change to sunday,By the 4th century,13,1,0.26666666666666666
6258,when was the last year pontiac was made,2010,16,1,0.7511904761904762
6259,at the end of the korean war a ceasefire line was established near the,38th parallel,19,1,0.9451515151515152
6260,what is the meaning of superior vena cava,"the superior of the two venae cavae , the great venous trunks that return deoxygenated blood from the systemic circulation to the right atrium of the heart",10,1,1.0
6261,what teams are in the carolina panthers division,Tampa Bay Buccaneers,11,1,0.6394230769230769
6262,what teams are in the carolina panthers division,Atlanta Falcons,22,1,0.6666666666666667
6263,what teams are in the carolina panthers division,New Orleans Saints,27,1,0.6394230769230769
6264,where is the setting of the movie no escape,"Chiang Mai , Thailand",7,1,0.5
6265,where will the 2018 mlb all star game be held,Nationals Park,23,1,0.625
6266,where did hurricane andrew do the most damage,South Florida,28,1,0.6175751332001331
6267,where are mast cells located in the body,blood,9,1,0.5576229326229326
6268,how much did 300 make at the box office,grossing over $450 million,17,1,1.0
6269,what is the type of government in brazil,Federative Republic,22,1,0.7560606060606061
6270,who plays donald trump on saturday night live,Alec Baldwin,14,1,0.9093537414965984
6271,who plays donald trump on saturday night live,Phil Hartman,14,1,0.6783333333333333
6272,who plays donald trump on saturday night live,Darrell Hammond,14,1,0.9821428571428571
6273,who plays donald trump on saturday night live,Jason Sudeikis,14,1,0.625
6274,who plays donald trump on saturday night live,Taran Killam,14,1,0.8261904761904761
6275,when does destiny 2 expansion 2 come out,May 2018,28,1,1.0
6276,where is the new era pinstripe bowl played,"Yankee Stadium in The Bronx , New York City",8,1,1.0
6277,sodium chloride is a chemical name of which substance,salt or halite,8,1,1.0
6278,the·l�guage used for standard zoological nomenclature is,International Code of Zoological Nomenclature ( ICZN ),6,1,0.7916666666666666
6279,where does the imperial valley get almost all of its water,Colorado River,20,1,0.88015873015873
6280,who plays ciara in days of our lives,Vivian Jovanni,13,1,0.5
6281,what is the value of any number raised to the zero power,1,13,1,1.0
6282,who was the guy that played the predator,"Kevin Peter Hall ( May 9 , 1955 -- April 10 , 1991 ) was an American actor best known for his roles as the title character in the first two films in the Predator franchise and the title character of Harry in the film and television series , Harry and the Hendersons . He also appeared in the television series Misfits of Science and 227 along with the film , Without Warning .",7,0,0.0
6283,who was the guy that played the predator,Kevin Peter Hall,15,1,0.3333333333333333
6284,where was the diary of anne frank filmed,at the actual building in Amsterdam,9,1,0.5
6285,where was the diary of anne frank filmed,on a sound stage duplicate of the factory in Los Angeles,12,1,0.5
6286,how many times have the dodgers met the yankees in the world series,11,22,1,0.9252666315166314
6287,what do you call a fish with four eyes,Anableps,27,1,1.0
6288,who wrote lets give them something to talk about,Shirley Eikhard,18,1,0.5
6289,where did the band name toto come from,"to distinguish their own demo tapes from other bands ' in the studio , Jeff Porcaro wrote the word `` Toto '' on them",33,1,1.0
6290,the schlieffen plan was intended to bring about the quick defeat of,the French Third Republic,14,1,1.0
6291,what is the name of the tree in hell,Zaqqum,7,0,0.0
6292,who is considered the founder of gothic architecture with his renovation of st. denis,the Abbot Suger,16,1,1.0
6293,who pays for the cases on judge judy,by the producers of the show from a fund reserved for the purpose,12,1,1.0
6294,when do the salmon run in lake tahoe,late September through mid-October,9,1,1.0
6295,when did the song dream lover come out,"April 6 , 1959",11,1,1.0
6296,who sang the song i feel it coming,French electronic duo Daft Punk,16,1,1.0
6297,who sang the song i feel it coming,The Weeknd,10,1,1.0
6298,where did the kray twins live in london,the East End of London,14,1,0.5575757575757575
6299,when did keeping up with the kardashian start,"October 14 , 2007",10,1,1.0
6300,when did the red panda first become endangered,2008,12,1,0.9237043820377153
6301,where is the vertex angle of an isosceles triangle,The angle included by the legs,6,1,1.0
6302,what kind of bear is the california flag,The grizzly,15,1,0.5694444444444444
6303,who did lucy jo hudson play in hollyoaks,Donna - Marie Quinn,16,1,1.0
6304,who is running for the conservative party in ontario,Doug Ford,19,1,0.5666666666666667
6305,who holds the world record for the longest golf drive,Mike Austin,13,1,1.0
6306,when did it become common for photographs to be collected in major fine art museums,Victorian era,14,1,0.25
6307,the two major lineages that make up the living amniota are,sauropsids,43,1,0.75
6308,the two major lineages that make up the living amniota are,synapsids,55,1,0.75
6309,first british footballer to play 100 champions league matches,Daniel Andre Sturridge,44,0,0.0
6310,the atlantoaxial joint is an example of what type of joint,a pivot joint,6,1,0.75
6311,who did the allies signed a truce with in 1918,Germany,29,1,0.9085999648499646
6312,what is the meaning of quarantine in antivirus,isolates infected files on a computer 's hard disk,7,1,1.0
6313,who does the voice of zoom on the flash,Tony Todd,23,1,0.1111111111111111
6314,who sings i will be your hero baby,Spanish singer - songwriter Enrique Iglesias,15,0,0.0
6315,who invented the first vaccine for hepatitis b,Maurice Hilleman,33,1,1.0
6316,who played cassidy on law & order svu,Dean Winters,13,1,1.0
6317,who won the three-point contest in the nba all-star,Devin Booker of the Phoenix Suns,38,1,1.0
6318,what type of volcano is the stromboli volcano,active,6,1,0.984159779614325
6319,what does g stand for in super g skiing,giant,9,1,0.8125
6320,when did water fluoridation begin in the uk,1964,34,1,1.0
6321,where was the filming location for the horse soldiers,"Natchitoches Parish , Louisiana , along the banks of Cane River Lake , and in and around Natchez , Mississippi",25,1,1.0
6322,where does the saying red herring come from,origin of the expression is unknown,20,1,1.0
6323,what is a web browser on a computer,"a software application for retrieving , presenting and traversing information resources on the World Wide Web",16,1,0.8333333333333333
6324,when did the owner of mcdonald's die,"January 14 , 1984",8,0,0.0
6325,who recorded the first important national garage-band hit louie louie,The Kingsmen,22,1,0.5084415584415585
6326,what if there is a tie in mlb division,played between teams tied for a division championship or a league 's second wildcard berth . These games are to be played the day after the season is scheduled to end . Home - field advantage is determined using the rules listed below ( `` Breaking Ties Without Playoff Games '' ) .,15,1,0.08333333333333333
