,question,answer,query_duration,answer_present,average_precision
33946,how long does it take for the ogallala aquifer to recharge,"over 6,000 years",5,1,1.0
33947,when did movie gallery go out of business,August 2010,15,1,1.0
33948,brandenburg v. ohio is the precedent setting case that held,government can not punish inflammatory speech unless that speech is `` directed to inciting or producing imminent lawless action and is likely to incite or produce such action . '',5,1,1.0
33949,who won nathan's hot dog eating contest,Joey Chestnut,5,1,1.0
33950,where does can't buy me love take place,"Tucson , Arizona",10,1,0.5
33951,when was 3 point line added in nba,1961,12,0,0.0
33952,where does real time with bill maher film,CBS Television City in Los Angeles,6,1,1.0
33953,when did the world population reached 1 billion,It is estimated that the population of the world reached one billion for the first time in 1804,20,1,0.5
33954,where did the name locks heath come from,heathland surrounding Locks Farm,16,1,1.0
33955,ancient greek galley having three banks of oars on each side,trireme,10,1,0.8333333333333333
33956,who played claudia in how i met your mother,Williams,9,1,1.0
33957,who sings were walking in the air in the snowman,Peter Auty,5,1,1.0
33958,the united states senate represents which branch of government,the legislature,9,0,0.0
33959,who plays the man with no name in rango,Timothy Olyphant,16,1,1.0
33960,who is the guy in the sugarland stuck like glue,McPartlin,9,0,0.0
33961,who is alma the younger in the book of mormon,a Nephite prophet,10,1,1.0
33962,how many games are played in a set in tennis,at least six games and at least two games more than the opponent,6,1,1.0
33963,who did the nineteenth amendment give the right to vote,women,6,1,1.0
33964,what happened to the first host of top chef,negative critical reception,5,0,0.0
33965,when is prison break season 5 coming back,"April 4 , 2017",15,1,1.0
33966,who invented a faster way to compile the u.s census,Hollerith,10,1,0.8333333333333333
33967,how do you say young lady in german,Fräulein,14,0,0.0
33968,who won the last triple crown in baseball,Miguel Cabrera,9,1,1.0
33969,who was the winner of rupaul drag race season 5,Jinkx Monsoon,12,1,1.0
33970,what kind of wood is a stradivarius violin made of,"maple for the back , ribs , and neck",6,1,1.0
33971,what kind of wood is a stradivarius violin made of,spruce for the top,4,1,1.0
33972,what kind of wood is a stradivarius violin made of,willow for the internal blocks and linings,7,1,1.0
33973,who began the reformed movement (a branch of the protestant reformation) in zurich switzerland,Huldrych Zwingli,11,1,1.0
33974,1. how many teams currently compete in the canadian football league (cfl),nine teams,11,1,1.0
33975,what was unusual about the dickens novel the mystery of edwin drood,was unfinished at the time of Dickens 's death ( 9 June 1870 ) and his ending for it is unknown .,8,1,1.0
33976,who plays erica on the last man on earth,Cleopatra Coleman,11,1,1.0
33977,who is the actor that plays kol mikaelson,Nathaniel Buzolic,18,1,1.0
33978,who sings the happiest girl in the whole usa,Donna Fargo,11,1,1.0
33979,to what class of enzymes does urease belong,metalloenzymes,5,1,1.0
33980,what does the bible say about jesus teenage years,not described in the New Testament,13,1,1.0
33981,who did the philadelphia eagles play in the 2004 super bowl,New England Patriots,17,1,1.0
33982,where does prime rib come from on the cow,the primal rib,24,1,1.0
33983,where does the moreno last name come from,Portuguese,18,0,0.0
33984,where does the moreno last name come from,Spanish,7,1,1.0
33985,who sings moon river breakfast at tiffany's,Audrey Hepburn,16,1,1.0
33986,when did tampa bay win the last stanley cup,2003 -- 04,12,1,1.0
33987,most points scored in a nba game by one player,Wilt Chamberlain,21,1,1.0
33988,where are the semilunar valves located in the aorta,base,10,1,1.0
33989,who sings don't give me no lines and keep your hands to yourself,The Georgia Satellites,27,1,1.0
33990,who does quinn end up with in one tree hill,Clay Evans,7,1,1.0
33991,who sang the song i want a hippopotamus for christmas,Gayla Peevey,15,1,1.0
33992,one side effect of price ceilings is that they produce,shortages,10,1,1.0
33993,who played the original voice of snow white,Adriana Caselotti,15,0,0.0
33994,who wrote east of the sun west of the moon,Brooks Bowman,10,1,0.5
33995,what was the girl's name in maniac magee,Amanda Beale ( Kyla Pratt ),10,1,0.5
33996,who played the robot in lost in space,Bob May,4,1,1.0
33997,who does marianne end up with in sense and sensibility,Colonel Brandon,9,1,1.0
33998,where was kenny chesney anything but mine filmed,"Malibu , California and Myrtle Beach , South Carolina",6,1,1.0
33999,who played young vito corleone in godfather 2,Robert De Niro,5,1,1.0
34000,where is the hinge joint located in the human body,knee joints and ankle joints,14,1,1.0
34001,where is the hinge joint located in the human body,Interphalangeal joints of the hand and those of the foot,7,1,1.0
34002,where is the hinge joint located in the human body,joint between the humerus and ulna,10,1,1.0
34003,what county is rapid city south dakota in,Pennington County,5,1,0.8333333333333333
34004,what is the primary force that generates ridge push,gravitational pull,10,1,1.0
34005,who developed one of the earliest versions of social exchange theory,George Homans,13,1,1.0
34006,when did mariah careys all i want for christmas come out,"November 1 , 1994",23,1,1.0
34007,when did the museum of the american revolution open,"April 19 , 2017",19,1,1.0
34008,what is a non tax source of revenue for states,government revenue not generated from taxes,9,1,1.0
34009,what type of chemical digestion occurs in the stomach,protein digestion,8,1,1.0
34010,who sings one step up and two steps back,Bruce Springsteen,17,1,1.0
34011,which two cultures influenced the development of early japan,Korea,10,1,1.0
34012,which two cultures influenced the development of early japan,China,13,1,1.0
34013,who gave the idea of constituent assembly for india in 1934,M.N. Roy,12,1,1.0
34014,the study of the structure of the body is known as,embryology,5,1,1.0
34015,the study of the structure of the body is known as,anatomy,10,1,1.0
34016,the study of the structure of the body is known as,physiology,14,1,1.0
34017,the study of the structure of the body is known as,histology,7,1,1.0
34018,why does the president appoint supreme court justices,Article Two of the United States Constitution requires the President of the United States to nominate Supreme Court Justices,17,1,1.0
34019,who sang the song thank god it's friday,studio disco group Love & Kisses,8,1,0.5
34020,what was the significance of the 1940 presidential election,"Incumbent President Franklin D. Roosevelt , the Democratic candidate , broke with tradition and ran for a third term",7,1,1.0
34021,which enzyme seals okazaki fragments on the lagging strand,Primase,3,1,0.8333333333333333
34022,when does weezer's new album come out,"October 27 , 2017",8,0,0.0
34023,when was the first episode of neighbours aired,18 March 1985,7,1,1.0
34024,when does naomi find out about addison and sam,During the season 4 opener,24,1,0.5
34025,where was the first shot fired in the civil war,"Fort Sumter near Charleston , South Carolina",7,0,0.0
34026,what is the song run joey run about,"Geddes sings from first person narrative in the character of the titular young man . Joey recalls the events leading up to a recent tragedy involving his girlfriend Julie , which he relives in his mind every time he tries to sleep",11,1,1.0
34027,when was the last castle built in england,Castle Drogo,9,1,1.0
34028,what part of the turkey does turkey ham come from,other meat from the animals,6,1,1.0
34029,what part of the turkey does turkey ham come from,thigh meat,5,1,1.0
34030,who became the first english woman to qualify as a doctor,Elizabeth Garrett Anderson,18,0,0.0
34031,when was the last time honduras went to the world cup,2014,12,1,1.0
34032,what are the main functions of the control bus,returns status signals from the devices,8,1,1.0
34033,what are the main functions of the control bus,communicating with other devices within the computer,6,1,1.0
34034,what are the main functions of the control bus,carries commands from the CPU,6,1,1.0
34035,what do the chokes do on a shotgun,to shape the spread of the shot to gain better range and accuracy,6,1,1.0
34036,who is the first woman from africa to have won the nobel peace prize,Wangarĩ Maathai,32,0,0.0
34037,who built the temple of bruhadiswara at tanjavore,Raja Raja Chola I,13,0,0.0
34038,how tall is the tower of americas in san antonio,750 - foot ( 230 - meter ),10,1,1.0
34039,who wrote the song when i get carried away,Jeff Stevens,13,0,0.0
34040,who wrote the song when i get carried away,Steve Bogard,12,0,0.0
34041,who is responsible for publishing the national security strategy,the executive branch of the government of the United States,17,1,1.0
34042,where does the white house christmas tree come from,donated each year by the National Christmas Tree Association ( NCTA ),17,1,1.0
34043,who does andy end up with in the devil wears prada,Nate,17,1,1.0
34044,who sang the song give me some lovin,the Spencer Davis Group,6,1,1.0
34045,physician who studies and treats diseases of the endocrine system,endocrinologist,6,1,1.0
34046,name the world's largest riverine island formed by brahmaputra,Mājuli or Majoli,12,0,0.0
34047,who sang i'm telling you i'm not going,Jennifer Hudson,19,1,1.0
34048,who sang i'm telling you i'm not going,Jennifer Holliday,13,1,1.0
34049,second-generation (2g) wireless networks transfer data at a rate of ____,50 kbit / s ( 40 kbit / s in practice ),11,1,1.0
34050,where did the proverb it takes a village to raise a child originate,African cultures,7,1,0.5833333333333333
34051,how fast do olympic athletes go in the luge,a top speed of 154 km / h ( 96 mph ),6,1,1.0
34052,how fast do olympic athletes go in the luge,140 km / h ( 87 mph ),7,1,1.0
34053,who played jonathan in arsenic and old lace,Raymond Massey,9,1,0.5
34054,who played jonathan in arsenic and old lace,Boris Karloff,15,1,1.0
34055,where did the quarterback for the kansas city chiefs go to college,Texas Tech,18,1,0.5
34056,who stars in the 2016 nollywood film surulere,Enyinna Nwigwe,8,0,0.0
34057,who stars in the 2016 nollywood film surulere,Seun Ajayi,8,0,0.0
34058,who stars in the 2016 nollywood film surulere,Beverly Naya,7,0,0.0
34059,who stars in the 2016 nollywood film surulere,Kemi Lala Akindoju,10,0,0.0
34060,who stars in the 2016 nollywood film surulere,Tope Tedela,5,0,0.0
34061,universal declaration of human rights who uses this,United Nations,21,1,1.0
34062,when do big brother episodes go on all access,early 2018,16,1,1.0
34063,who built the bibi ka maqbara in aurangabad,Azam Shah,7,1,0.8333333333333333
34064,when did the exchange of wedding rings begin,"6,000 years ago",14,1,1.0
34065,who did aberdeen beat in the cup winners cup,Madrid,18,1,1.0
34066,where did mary had a little lamb originate from,"first published by the Boston publishing firm Marsh , Capen & Lyon , as an poem by Sarah Josepha Hale on May 24 , 1830",16,1,1.0
34067,what nba team is closest to south carolina,Charlotte Hornets,7,1,1.0
34068,who has won the 2017 formula 1 abu dhabi grand prix tournament,Valtteri Bottas,6,1,1.0
34069,what benefits does a rotating space station offer its occupants,gravity,15,1,1.0
34070,how is the winner of the ballon d'or decided,"based on votes from international journalists and national team coaches and captains , who selected the players they deemed to have performed the best in the previous calendar year",5,1,0.5
34071,who made the iron throne in game of thrones,Aegon the Conqueror,8,1,0.5
34072,who does dom toretto have a baby with,Elena,5,1,0.8333333333333333
34073,where is the naica cave of crystals located,"in Naica , Chihuahua , Mexico",6,1,1.0
34074,who sings the song there's no place i'd rather be,Kit Chan,11,0,0.0
34075,where does the last name urbina come from,Basque,21,1,1.0
34076,how many times do you jump in airborne school,5,8,1,1.0
34077,who came first black lightning or static shock,Black Lightning,14,1,1.0
34078,how do you say zero fear in spanish,Cero Miedo,12,0,0.0
34079,when did kevin durant start playing for golden state,2016,17,1,1.0
34080,who was the first indian president of the indian national congress,Womesh Chunder Bonnerjee,6,1,0.5833333333333333
34081,who was elected the prime minister of nepal recently,Sher Bahadur Deuba,7,1,0.5
34082,the velocity distribution in laminar flow through a circular pipe follows the law,Hagen -- Poiseuille,12,1,1.0
34083,where does the term spirits for alcohol come from,Middle Eastern alchemy,13,0,0.0
34084,what does the expression the elephant in the room mean,"an obvious problem or risk that no one wants to discuss , or a condition of groupthink that no one wants to challenge",8,1,1.0
34085,who is the chief minister of m. p,Shivraj Singh Chouhan,4,0,0.0
34086,who was buried in the rock-cut tombs at beni-hasan,Provincial governors in the Middle Kingdom,9,1,1.0
34087,movie where guy cuts off girl's arms and legs,Boxing Helena,8,0,0.0
34088,where is human chorionic gonadotropin (hcg) produced,the placenta,11,1,1.0
34089,who wrote the theme from schindler's list,John Williams,17,0,0.0
34090,who won in the war of alexander and porus,Alexander,6,1,1.0
34091,what is the expected value of the random variable,the long - run average value of repetitions of the experiment it represents,7,1,0.5
34092,who created the first candy cane and in what year,1670,9,1,1.0
34093,who created the first candy cane and in what year,choirmaster at Cologne Cathedral,7,1,1.0
34094,when was the first yamaha dirt bike made,1955,7,1,0.5
34095,who played tom riddle in chamber of secrets,Christian Peter Coulson,14,1,0.3333333333333333
34096,when did super mario bros 2 come out,October 1988,12,1,1.0
34097,how long is the pole in the pole vault,as short as 3.05 m ( 10 ft 0 in ) to as long as 5.30 m ( 17 ft 5 in ),7,1,1.0
34098,what is the purpose of the india brand equity fund,to promote and create international awareness of the Make In India label in markets overseas and to facilitate dissemination of knowledge of Indian products and services,9,1,1.0
34099,where does the hcl in your stomach come from,cells in the lining of the stomach,6,0,0.0
34100,who was the commander of the allied forces in europe,U.S. General Curtis M. Scaparrotti,20,1,1.0
34101,who did our founding fathers originally give authority to select senators,the state legislatures,19,1,0.3333333333333333
34102,who sang a heart is a house for love,The Dells,14,1,1.0
34103,judas priest defenders of the faith tour dates,from 20 January until 13 September 1984,4,0,0.0
34104,who sang forever autumn in war of the worlds,Justin Hayward,14,1,1.0
34105,next asian game will be held in which country,Indonesia,5,1,1.0
34106,who is willie nelson talking about in the song me and paul,Paul English,14,1,1.0
34107,who is the president's challenge program designed for,"actively performing members in their preferred games , sports , or athletics",7,1,0.5
34108,who is considered the father of music in the bible,Jubal ( or Yuval or Yubal ),12,0,0.0
34109,what type of whip was used on jesus,a scorpion,20,0,0.0
34110,where is the womens world cup being played,in England from 24 June to 23 July 2017,14,0,0.0
34111,a rsa token would be an example of,two - factor authentication,3,1,1.0
34112,when did south africa change from pounds to rands,1961,23,1,1.0
34113,who got pregnant in gossip girl season 5,Blair,7,1,1.0
34114,who wrote it is well with my soul,Philip Bliss,5,1,1.0
34115,who wrote it is well with my soul,Horatio Spafford,5,1,1.0
34116,when do the have and the have nots come back on,"May 1 , 2018",10,1,1.0
34117,who plays the emperor in emperor's new groove,David Spade,20,1,0.8333333333333333
34118,the notion of basking in reflected glory was proposed by​,Robert Cialdini,9,1,1.0
34119,what unit of measurement is used in mexico,The Metric system,11,1,1.0
34120,how many episodes does homeland have in season 7,12,9,1,1.0
34121,what does the lower limit of the green arc on an airspeed indicator represent,the minimum indicated airspeed at which the aircraft can be controlled with the critical engine inoperative,11,1,1.0
34122,when should a researcher use stratified random sampling,when subpopulations within an overall population vary,4,1,1.0
34123,urology is the study of diseases of the,male and female urinary - tract system and the male reproductive organs,5,1,1.0
34124,how many cracker barrel restaurants are there in the united states,639,15,1,1.0
34125,who is the author of what child is this,William Chatterton Dix,20,1,1.0
34126,how many times did the president of india declare national emergency,three,14,1,1.0
34127,where is the atlas statue at rockefeller center,in front,4,1,1.0
34128,when did the double handed tennis backhand change,1980s,14,1,1.0
34129,what effect did the punic wars have on rome,Rome emerged as the dominant Mediterranean power and one of the most powerful cities in classical antiquity,17,1,1.0
34130,neutralizes stomach acid when it reaches the small intestine,bicarbonate,5,1,1.0
34131,who is the current attorney general of ghana,Miss Gloria Akuffo,9,1,1.0
34132,where does the last name little come from,"Middle English littel , and the Old English lȳtel",8,0,0.0
34133,who was the roman emperor when jerusalem was destroyed,Titus,4,1,0.3333333333333333
34134,where is the war and peace show held,"Hop Farm Country Park , Kent , England",8,1,1.0
34135,in reverse phase column chromatography which phase is more polar,mobile,5,1,1.0
34136,identify the market structure characterized by many small firms selling somewhat different products,Monopolistic competition,17,1,1.0
34137,who plays grant ward on agents of shield,Brett Patrick Dalton,8,0,0.0
34138,who became the ceo of the wipro in 2016,Abidali Z . Neemuchwala,14,1,0.5
34139,when does the new series of wentworth come out,2019,6,1,1.0
34140,who wrote the song paint me a birmingham,Gary Duffy,11,1,1.0
34141,who wrote the song paint me a birmingham,Buck Moore,15,1,1.0
34142,how many country are there in the world cup,32,10,1,0.8333333333333333
34143,what does it mean if u have a big adam's apple,a deeper voice,15,0,0.0
34144,where is the bering sea located on a world map,"bordered on the east and northeast by Alaska , on the west by Russian Far East and the Kamchatka Peninsula , on the south by the Alaska Peninsula and the Aleutian Islands and on the far north by the Bering Strait , which connects the Bering Sea to the Arctic Ocean 's Chukchi Sea",5,1,1.0
34145,where will failure of the left ventricle cause increased pressure,the pulmonary venous system,14,1,1.0
34146,para athelete won gold in high jump in rio paralympics,Mariyappan Thangavelu,13,1,0.5833333333333333
34147,who is the girl in semisonic closing time video,Denise Franco,10,1,1.0
34148,what is the busiest station on the london underground,King 's Cross St. Pancras,4,1,1.0
34149,who wrote shame and scandal in the family,calypso singer Sir Lancelot,19,1,1.0
34150,how many times has senegal been in the world cup,two,17,1,1.0
34151,where is the guajataca river located in puerto rico,the northwest coast of the island,10,1,1.0
34152,who plays dawn in buffy the vampire slayer,Michelle Christine Trachtenberg,9,0,0.0
34153,the hardness of minerals is measured on the ____ scale,Mohs scale,13,1,1.0
34154,what is the percentage of the latino population in florida,23.2 %,12,1,1.0
34155,when did the song selfish by rihanna come out,"February 28 , 2017",16,1,1.0
34156,when was bsl recognised as an official language,18 March 2003,18,1,1.0
34157,where are synovial joints found in the human body,the point of contact of the articulating bones,4,1,1.0
34158,when do you need a hearing conservation program,"`` whenever employee noise exposures equal or exceed an 8 - hour time - weighted average sound level ( TWA ) of 85 decibels ( dB ) measured on the A scale ( slow response ) or , equivalently , a dose of fifty percent . ''",11,1,1.0
34159,largest body of water between canada and the us crossword,Bay of Fundy,9,0,0.0
34160,who played ramon in a fistful of dollars,Gian Maria Volontè,4,1,0.8333333333333333
34161,what does mrcgp stand for in medical terms,Membership of the Royal College of General Practitioners,12,1,1.0
34162,when are the winter olympics going to end,25 February 2018 at 20 : 00 KST ( UTC + 9 ),4,0,0.0
34163,who wrote the song something's gotta give,Johnny Mercer,9,1,0.5
34164,where does the napa valley wine train go,"between Napa and St. Helena , California",7,1,1.0
34165,who plays kratos in new god of war,Christopher Judge,6,1,0.8333333333333333
34166,where did the reserved powers find their constitutional mandate,the Tenth Amendment,25,1,0.3333333333333333
34167,who made the song king of the road famous,Roger Miller,7,1,1.0
34168,how did florida become a part of the united states,it was ceded to the United States as part of the 1819 Adams -- Onís Treaty,12,0,0.0
34169,who won the women's singles in wimbledon,Garbiñe Muguruza,8,1,0.3333333333333333
34170,when was the last time england got into the semis,1996,21,1,0.8333333333333333
34171,when do we find out who killed amy barnes,10 October 2017,17,1,1.0
34172,when does a ship's maiden voyage occur,the first journey made by the craft after shakedown,11,1,1.0
34173,which u.s. president was born on the forth of july,Calvin Coolidge,7,1,0.3333333333333333
34174,what movie was the song break my stride in,Cedar Rapids,14,1,1.0
34175,the khyber pass was one way to get to india through the,Spin Ghar mountains,13,1,1.0
34176,book about moon being knocked out of orbit,Life As We Knew It,7,0,0.0
34177,when was neptune last visited by a spacecraft,1989,11,1,1.0
34178,the equilibrium price clears the market it is the price at which,quantity supplied is equal to quantity demanded,6,1,1.0
34179,what is the k in the rate law equation,rate coefficient of the reaction,5,1,1.0
34180,what is the k in the rate law equation,reaction rate constant,6,1,1.0
34181,first african american to win olympic gold medal,John Baxter Taylor Jr .,24,0,0.0
34182,who sang the beast song in beauty and the beast,Dan Stevens,6,1,0.5
34183,who sang prop me up by the jukebox when i die,Joe Diffie,21,1,1.0
34184,who plays noah newman on the young and restless,Robert Gillespie Adamson IV,22,0,0.0
34185,where's the pga championship being played this weekend,"at Bellerive Country Club in Town and Country , Missouri , a suburb west of St. Louis",14,1,0.3333333333333333
34186,who won the men's figure skating 2018 olympics,Yuzuru Hanyu,6,1,0.3333333333333333
34187,how many times has kobe made the all star game,18,11,1,1.0
34188,who sang we're not going to take it,Twisted Sister,8,0,0.0
34189,the boxer muscle is known in medical terms as,The serratus anterior,4,0,0.0
34190,when does the next season of ninjago come out,"June 30 , 2018",22,1,0.8333333333333333
34191,what is meant by the budget of a country,an annual financial statement,5,0,0.0
34192,what was the boards name in ed edd and eddy,Plank,18,1,1.0
34193,what is it called when you cant stand to hear someone chewing,misophonia,9,0,0.0
34194,what is the book the five love languages about,five ways to express and experience love,6,1,1.0
34195,who sang the song knocking on heavens door,Bob Dylan,6,1,1.0
34196,what's the population of fort lauderdale florida,"165,521",10,1,1.0
34197,what key is faded by alan walker in,E ♭ minor,8,1,1.0
34198,where is the patent process referenced in the constitution of the united states,"Article One , section 8 , clause 8",13,1,1.0
34199,the herdmans names in the best christmas pageant ever,Gladys,8,1,1.0
34200,the herdmans names in the best christmas pageant ever,Imogene,8,1,1.0
34201,the herdmans names in the best christmas pageant ever,Claude,6,1,1.0
34202,the herdmans names in the best christmas pageant ever,Ralph,7,1,1.0
34203,the herdmans names in the best christmas pageant ever,Leroy,11,1,1.0
34204,the herdmans names in the best christmas pageant ever,Ollie,5,1,1.0
34205,who did bb king tour with in 1969,Rolling Stones,5,1,1.0
34206,beri beri is a disease caused by the deficiency of,thiamine ( vitamin B1 ),3,1,1.0
34207,who has the biggest state fair in the usa,Texas,13,1,0.8333333333333333
34208,what year did molissa fenley perform state of darkness,1988,18,1,1.0
34209,what is the name of currency of bhutan,ngultrum,6,1,1.0
34210,what does the poppy symbolize in northern ireland,commemorate military personnel who have died in war,9,1,1.0
34211,futurama episode where they go forward in time,The Late Philip J. Fry,7,0,0.0
34212,how many fraternities and sororities are at miami university,over 50,6,1,0.5
34213,when was the occupational health and safety act established,"December 29 , 1970",13,1,1.0
34214,where is nicole from america's next top model,with Paragon Models in Mexico City and Wilhelmina Models,5,0,0.0
34215,when did first formulation of satyagraha in india as political movement occur,1906,14,1,1.0
34216,where have nuclear explosions occurred the most in the us,the Nevada Test Site,6,0,0.0
34217,how many seats are in a box at dar constitution hall,five seats each,23,1,1.0
34218,where did maize cultivation begin in the americas,"9,000 years ago",19,1,1.0
34219,who sang lead on girl don't tell me,Carl Wilson,9,1,1.0
34220,what's the name of c3-po's robot companion in star wars,R2 - D2,6,1,0.5
34221,the dorsal part of a turtle's shell is called the,carapace,5,1,1.0
34222,equity of us companies can be purchased by,buying and holding of shares of stock,5,1,0.3333333333333333
34223,name the companies that are providing back bone cables to saudi arabia,GO ATHEEB,5,1,1.0
34224,name the companies that are providing back bone cables to saudi arabia,STC Mobile,8,1,1.0
34225,name the companies that are providing back bone cables to saudi arabia,Integrated Telecom Company ( ITC ),16,1,1.0
34226,name the companies that are providing back bone cables to saudi arabia,Mobily,9,1,1.0
34227,name the companies that are providing back bone cables to saudi arabia,ZIN Zain,6,1,1.0
34228,when was abuja became the capital of nigeria,12 December 1991,18,1,1.0
34229,when does new girl season 6 come out,"September 20 , 2016",14,1,1.0
34230,who is the director of kung fu panda,John Stevenson and Mark Osborne,5,1,1.0
34231,who set the fire in one tree hill,Deb,17,1,1.0
34232,who plays jj's husband will on criminal minds,Joshua Regnall Stewart,15,0,0.0
34233,who has the power to make treaties with foriegn countries,the head of government and the foreign minister,27,0,0.0
34234,olaf's frozen adventure when does it come out,"December 14 , 2017",17,1,1.0
34235,who started the first english newspaper in india,James Augustus Hicky,9,1,0.3333333333333333
34236,who led the revolt of 1857 in allahabad,Maulvi Liaquat Ali,4,1,1.0
34237,who does victoria justice play in zoey 101,Lola Martinez,6,1,1.0
34238,how many players went straight from highschool to the nba,44,8,1,0.3333333333333333
34239,who sang the original version of mad world,Curt Smith,13,1,1.0
34240,who sang the song in the misty moonlight,Jerry Wallace,6,1,1.0
34241,who sang the song in the misty moonlight,Jim Reeves,9,1,1.0
34242,who sang the song in the misty moonlight,Dean Martin,7,1,1.0
34243,when did the scottish wars of independence start,1296,7,1,1.0
34244,where does the metabolic activity in a cell occur,within the cytoplasm,5,0,0.0
34245,who sings this is my town country music,Montgomery Gentry,18,0,0.0
34246,when can an ordinance be issued by the president,Parliament is not in session,5,1,1.0
34247,who sang the theme song for your eyes only,Scottish singer Sheena Easton,14,1,1.0
34248,how many episodes in season 5 of glee,twenty,16,1,1.0
34249,the geographical location of israel was strategic in ancient times because,its elevation makes it Israel 's primary strategic early warning system,17,0,0.0
34250,who is the royal tyrrell museum named after,Joseph Burr Tyrrell,7,1,1.0
34251,where does the last name wilson come from,England,17,1,0.5
34252,when did the military instruction start in the university of the philippines,1912,18,1,1.0
34253,what is it called when the president commutes a prison sentence,executive clemency,5,1,0.3333333333333333
34254,actor who played john bolton in the bill,Russell Boulter,9,0,0.0
34255,who sings i guess that's my church,American country music singer Maren Morris,17,1,1.0
34256,who wrote the song en mi viejo san juan,Noel Epinanio Estrada Suárez,21,1,1.0
34257,when was van halen's first album released,"February 10 , 1978",11,1,1.0
34258,who had propounded the dynamic theory of origin of ocean tides,Pierre - Simon Laplace,15,1,1.0
34259,who was the lady that wore fruit on her head,Carmen Miranda,7,0,0.0
34260,where is the island of puerto rico located,"between the Caribbean Sea and the North Atlantic Ocean , east of the Dominican Republic and west of the Virgin Islands",5,1,0.5
34261,asbestos insulating board (aib) was most widely used as,building trade because of its excellent fire resistance and heat insulating properties,11,1,1.0
34262,what kind of dance did michael jackson do,Michael Jackson,21,1,1.0
34263,what is the term called for the sensation of needing to urinate immediately,Urinary urgency,14,0,0.0
34264,how many wizards of waverly place episodes are there,106,3,1,0.8333333333333333
34265,when was the excalibur built in las vegas,1990,3,1,1.0
34266,where do the plant fibres that are used to make paper come from,"from softwood trees such as spruce , pine , fir , larch and hemlock , and hardwoods such as eucalyptus , aspen and birch",12,1,0.5
34267,who wins america's next top model college edition,Laura James,6,1,1.0
34268,an elegant and religious form of dance which originated in cambodia,"the Khmer classical dance , or Robam Preah Reach Trop",8,1,1.0
34269,who sang baby baby you're out of time,the Rolling Stones,23,0,0.0
34270,who wrote the we are the world song,Michael Jackson and Lionel Richie,10,1,1.0
34271,where was the curse of downers grove filmed,"throughout Pomona , California , including the historic Lincoln Park neighborhood",7,1,1.0
34272,how big was the italian navy in ww2,the fourth largest navy in the world,12,0,0.0
34273,what kind of a snake is black and yellow,The eastern ribbon snake,4,0,0.0
34274,what is the name of actress in munna michael,Nidhhi Agerwal,11,0,0.0
34275,average cost of an episode of game of thrones,the average budget per episode increased from $6 million to `` at least '' $8 million .,7,1,1.0
34276,who played the little girl in savannah smiles,"Marriah Bridget Andersen ( July 11 , 1975 -- May 18 , 1997 ) , professionally known as Bridgette Andersen",7,0,0.0
34277,where does true detective season 2 take place,California,10,1,1.0
34278,where was the movie guns of navarone filmed,"Tino , in the Ligurian Sea",9,1,1.0
34279,where was the movie guns of navarone filmed,Greek island of Rhodes,6,1,1.0
34280,where was the movie guns of navarone filmed,Anthony Quinn Bay,5,1,1.0
34281,where was the movie guns of navarone filmed,"Gozo , near Malta",4,1,1.0
34282,who sings she only smokes when she drinks,Joe Nichols,7,1,1.0
34283,how much does it cost to build a light rail system,from $15 million to over $100 million per mile,23,1,1.0
34284,who directed in the heart of the sea,Ron Howard,4,1,1.0
34285,jog falls in karnataka is located over which river,the Sharavathi River,5,1,1.0
34286,who is behind the restored church of god,David C. Pack,10,1,1.0
34287,what does vale mean before a dead person's name,farewell,11,1,0.5
34288,what is the piercing on the lip called,Labret,11,1,0.8333333333333333
34289,who sings the song more than a feeling,American rock band Boston,7,1,1.0
34290,which world culture features the singing style known as call and response,Sub-Saharan African cultures,17,1,1.0
34291,who is the time person of the year 2006,"the millions of people who anonymously contribute user - generated content to wikis such as Wikipedia , YouTube , MySpace , Facebook , and the multitudes of other websites featuring user contribution",15,1,0.5
34292,when did the tampa bay bucs win the superbowl,"January 26 , 2003",12,0,0.0
34293,what was significant about dermott breretons performance in the 1989 grand final against geelong,"In one of the toughest grand finals in the league 's history , Brereton was lined up at the centre bounce by Geelong Football Club 's Mark Yeates and hit with a solid shirtfront . Severely winded and concussed , he was attended to by trainers . He began to vomit before jogging back into the play . Only minutes later in the game , he marked and kicked an inspirational goal . He would finish with three goals in a game that Hawthorn would win by six points . He was later diagnosed with broken ribs .",9,1,1.0
34294,where did the last name payne come from,in England from the given name Paine,26,1,1.0
34295,where did the last name payne come from,in France as a variation of the name Payen,14,1,1.0
34296,when do we celebrate international father's day,third Sunday of June,16,0,0.0
34297,when did conan stop writing for the simpsons,1993,9,1,0.8333333333333333
34298,who is the scientist that devised the present chemical symbol,Berzelius,11,1,1.0
34299,where does the number 666 appear in the bible,"the Book of Revelation , of the New Testament",5,1,1.0
34300,who hosted the first season of mtv roadies,Suchit Shah and Pritika Bedi,9,1,0.3333333333333333
34301,dirty pair the movie (1987) opening 「safari eyes」,"November 28 , 1986",6,1,1.0
34302,who topped the charts in 2002 with imagine,Eva Cassidy,13,1,1.0
34303,where is the incubus morning view picture from,the name of the street the house was on where we recorded the album,6,1,1.0
34304,who said tune in turn on drop out,Timothy Leary,7,1,1.0
34305,where did the caddo tribe in arkansas live,southern Arkansas,15,1,0.8333333333333333
